modulus,mask_proportion,shots,successes
1501,0.1,155000,33455.0546875
1501,0.9,155000,3714.5888671875
1501,0.01,155000,36611.3984375
1507,0.0,155000,73079.9609375
1507,0.5,155000,37198.12109375
1507,0.1,155000,66309.2109375
1507,0.9,155000,7393.3681640625
1507,0.01,155000,72511.0390625
1509,0.0,155000,77230.8984375
1509,0.5,155000,38444.578125
1509,0.1,155000,69460.7421875
1509,0.9,155000,7719.181640625
1509,0.01,155000,76524.78125
1513,0.0,155000,85053.625
1513,0.5,155000,43605.75
1513,0.1,155000,78375.234375
1513,0.9,155000,8695.1005859375
1513,0.01,155000,84793.546875
1517,0.0,155000,70345.4375
1517,0.5,155000,36593.32421875
1517,0.1,155000,64090.66796875
1517,0.9,155000,7138.7822265625
1517,0.01,155000,70003.8828125
1527,0.0,155000,96156.3359375
1527,0.5,155000,48240.73828125
1527,0.1,155000,86858.1875
1527,0.9,155000,9677.9794921875
1527,0.01,155000,95485.3046875
1529,0.0,155000,41453.63671875
1529,0.5,155000,22173.10546875
1529,0.1,155000,37843.56640625
1529,0.9,155000,4218.32568359375
1529,0.01,155000,41164.84375
1535,0.0,155000,70397.7578125
1535,0.5,155000,38172.9453125
1535,0.1,155000,67494.1484375
1535,0.9,155000,7473.1884765625
1535,0.01,155000,70094.3046875
1537,0.0,155000,60036.65234375
1537,0.5,155000,30824.279296875
1537,0.1,155000,53849.78515625
1537,0.9,155000,6005.373046875
1537,0.01,155000,59462.05859375
1541,0.0,155000,38717.0703125
1541,0.5,155000,19223.197265625
1541,0.1,155000,34794.328125
1541,0.9,155000,3858.80615234375
1541,0.01,155000,38587.34765625
1555,0.0,155000,85030.3359375
1555,0.5,155000,45236.74609375
1555,0.1,155000,79233.3671875
1555,0.9,155000,8795.845703125
1555,0.01,155000,84462.6640625
1561,0.0,155000,38885.37109375
1561,0.5,155000,19850.619140625
1561,0.1,155000,35481.55859375
1561,0.9,155000,3943.584716796875
1561,0.01,155000,38493.25
1563,0.0,155000,64939.0078125
1563,0.5,155000,33512.5390625
1563,0.1,155000,58195.36328125
1563,0.9,155000,6451.01611328125
1563,0.01,155000,64214.1953125
1565,0.0,155000,79717.0078125
1565,0.5,155000,39265.7578125
1565,0.1,155000,71634.5
1565,0.9,155000,7986.23828125
1565,0.01,155000,79000.828125
1569,0.0,155000,50533.953125
1569,0.5,155000,27549.345703125
1569,0.1,155000,46404.54296875
1569,0.9,155000,5159.4033203125
1569,0.01,155000,49977.07421875
1577,0.0,155000,38812.75
1577,0.5,155000,18394.701171875
1577,0.1,155000,35689.51953125
1577,0.9,155000,3972.52392578125
1577,0.01,155000,38503.87890625
1585,0.0,155000,72186.1015625
1585,0.5,155000,37343.2421875
1585,0.1,155000,66514.703125
1585,0.9,155000,7411.28857421875
1585,0.01,155000,71673.9375
1589,0.0,155000,38892.515625
1589,0.5,155000,21744.294921875
1589,0.1,155000,35691.04296875
1589,0.9,155000,3971.5537109375
1589,0.01,155000,38596.64453125
1591,0.0,155000,55015.890625
1591,0.5,155000,28468.259765625
1591,0.1,155000,49801.703125
1591,0.9,155000,5528.29833984375
1591,0.01,155000,54914.69140625
1603,0.0,155000,63768.89453125
1603,0.5,155000,31252.587890625
1603,0.1,155000,57836.859375
1603,0.9,155000,6415.3037109375
1603,0.01,155000,63328.12890625
1623,0.0,155000,68665.03125
1623,0.5,155000,36826.88671875
1623,0.1,155000,62696.4609375
1623,0.9,155000,6940.806640625
1623,0.01,155000,68174.484375
1631,0.0,155000,73673.3828125
1631,0.5,155000,36262.79296875
1631,0.1,155000,66833.671875
1631,0.9,155000,7417.96142578125
1631,0.01,155000,73026.109375
1633,0.0,155000,42252.7109375
1633,0.5,155000,20568.486328125
1633,0.1,155000,37463.671875
1633,0.9,155000,4154.6650390625
1633,0.01,155000,41970.26953125
1639,0.0,155000,65517.2109375
1639,0.5,155000,33359.58203125
1639,0.1,155000,59649.03515625
1639,0.9,155000,6637.62060546875
1639,0.01,155000,65035.328125
1641,0.0,155000,59174.44140625
1641,0.5,155000,31117.27734375
1641,0.1,155000,54147.34375
1641,0.9,155000,6011.32763671875
1641,0.01,155000,58802.44921875
1643,0.0,155000,62371.484375
1643,0.5,155000,32747.1875
1643,0.1,155000,57851.04296875
1643,0.9,155000,6398.6396484375
1643,0.01,155000,62185.61328125
1649,0.0,155000,76532.7109375
1649,0.5,155000,37741.8125
1649,0.1,155000,70120.75
1649,0.9,155000,7789.16015625
1649,0.01,155000,75963.953125
1651,0.0,155000,64588.8671875
1651,0.5,155000,34169.73046875
1651,0.1,155000,59740.5
1651,0.9,155000,6635.041015625
1651,0.01,155000,64427.078125
1655,0.0,155000,80075.8828125
1655,0.5,155000,43625.3203125
1655,0.1,155000,74704.1640625
1655,0.9,155000,8279.904296875
1655,0.01,155000,79526.4296875
1661,0.0,155000,40249.73046875
1661,0.5,155000,21057.76171875
1661,0.1,155000,37493.83203125
1661,0.9,155000,4172.908203125
1661,0.01,155000,39951.1015625
1671,0.0,155000,96530.28125
1671,0.5,155000,48141.98828125
1671,0.1,155000,87070.2734375
1671,0.9,155000,9677.037109375
1671,0.01,155000,95651.1640625
1673,0.0,155000,47704.4765625
1673,0.5,155000,24234.15625
1673,0.1,155000,43412.8984375
1673,0.9,155000,4814.35595703125
1673,0.01,155000,47363.296875
1679,0.0,155000,60629.33203125
1679,0.5,155000,33563.0859375
1679,0.1,155000,56491.55859375
1679,0.9,155000,6286.78271484375
1679,0.01,155000,60420.65625
1685,0.0,155000,72306.7421875
1685,0.5,155000,34767.640625
1685,0.1,155000,63769.5234375
1685,0.9,155000,7103.35205078125
1685,0.01,155000,71485.453125
1687,0.0,155000,55912.59375
1687,0.5,155000,30510.728515625
1687,0.1,155000,52894.49609375
1687,0.9,155000,5884.6171875
1687,0.01,155000,55578.328125
1689,0.0,155000,38951.6875
1689,0.5,155000,22730.451171875
1689,0.1,155000,36998.1640625
1689,0.9,155000,4112.201171875
1689,0.01,155000,38743.74609375
1691,0.0,155000,71974.359375
1691,0.5,155000,36485.83203125
1691,0.1,155000,65316.6875
1691,0.9,155000,7257.93701171875
1691,0.01,155000,71735.5390625
1703,0.0,155000,60430.625
1703,0.5,155000,29425.3984375
1703,0.1,155000,55943.82421875
1703,0.9,155000,6200.44287109375
1703,0.01,155000,59944.1875
1707,0.0,155000,95638.765625
1707,0.5,155000,48136.35546875
1707,0.1,155000,86497.9453125
1707,0.9,155000,9634.0859375
1707,0.01,155000,94793.796875
1711,0.0,155000,68246.390625
1711,0.5,155000,32484.669921875
1711,0.1,155000,60427.59375
1711,0.9,155000,6714.00048828125
1711,0.01,155000,67491.78125
1713,0.0,155000,59984.94921875
1713,0.5,155000,30990.884765625
1713,0.1,155000,54958.5625
1713,0.9,155000,6108.5830078125
1713,0.01,155000,59451.30859375
1717,0.0,155000,86660.3671875
1717,0.5,155000,42576.0078125
1717,0.1,155000,78846.046875
1717,0.9,155000,8757.12109375
1717,0.01,155000,86100.359375
1727,0.0,155000,57591.3046875
1727,0.5,155000,30331.91796875
1727,0.1,155000,53991.67578125
1727,0.9,155000,6003.35302734375
1727,0.01,155000,57248.51953125
1731,0.0,155000,58430.34765625
1731,0.5,155000,28832.875
1731,0.1,155000,52238.71484375
1731,0.9,155000,5803.21826171875
1731,0.01,155000,58035.109375
1735,0.0,155000,86860.3984375
1735,0.5,155000,41515.86328125
1735,0.1,155000,78202.375
1735,0.9,155000,8671.912109375
1735,0.01,155000,86025.2421875
1739,0.0,155000,58195.90625
1739,0.5,155000,33025.30078125
1739,0.1,155000,54024.81640625
1739,0.9,155000,6013.0244140625
1739,0.01,155000,57976.828125
1745,0.0,155000,73487.328125
1745,0.5,155000,38970.1015625
1745,0.1,155000,67487.9921875
1745,0.9,155000,7523.9853515625
1745,0.01,155000,73072.03125
1751,0.0,155000,82679.2265625
1751,0.5,155000,40179.140625
1751,0.1,155000,74989.609375
1751,0.9,155000,8320.2880859375
1751,0.01,155000,82148.3125
1757,0.0,155000,37236.15625
1757,0.5,155000,19409.810546875
1757,0.1,155000,34608.7421875
1757,0.9,155000,3854.155029296875
1757,0.01,155000,36926.7734375
1761,0.0,155000,39033.04296875
1761,0.5,155000,22745.857421875
1761,0.1,155000,37060.6953125
1761,0.9,155000,4119.6494140625
1761,0.01,155000,38829.16796875
1763,0.0,155000,66857.515625
1763,0.5,155000,29963.626953125
1763,0.1,155000,56789.296875
1763,0.9,155000,6308.2607421875
1763,0.01,155000,66466.109375
1765,0.0,155000,81473.3046875
1765,0.5,155000,41496.22265625
1765,0.1,155000,74443.6875
1765,0.9,155000,8296.7041015625
1765,0.01,155000,80988.1484375
1769,0.0,155000,57455.73828125
1769,0.5,155000,29017.955078125
1769,0.1,155000,52341.35546875
1769,0.9,155000,5814.8037109375
1769,0.01,155000,56870.4609375
1779,0.0,155000,78330.0078125
1779,0.5,155000,40010.625
1779,0.1,155000,70730.09375
1779,0.9,155000,7859.6630859375
1779,0.01,155000,77659.2578125
1781,0.0,155000,74400.828125
1781,0.5,155000,38838.82421875
1781,0.1,155000,68195.5546875
1781,0.9,155000,7561.81640625
1781,0.01,155000,73860.9765625
1793,0.0,155000,39632.6796875
1793,0.5,155000,19144.177734375
1793,0.1,155000,36451.5703125
1793,0.9,155000,4042.614990234375
1793,0.01,155000,39330.95703125
1795,0.0,155000,87107.953125
1795,0.5,155000,46636.4140625
1795,0.1,155000,81308.5703125
1795,0.9,155000,9021.7822265625
1795,0.01,155000,86552.484375
1797,0.0,155000,74411.171875
1797,0.5,155000,37808.40625
1797,0.1,155000,67201.0703125
1797,0.9,155000,7471.50439453125
1797,0.01,155000,73841.859375
1799,0.0,155000,78239.2421875
1799,0.5,155000,40696.17578125
1799,0.1,155000,72063.953125
1799,0.9,155000,8015.1279296875
1799,0.01,155000,77843.1796875
1803,0.0,155000,64609.28125
1803,0.5,155000,33852.0
1803,0.1,155000,58708.2578125
1803,0.9,155000,6519.86572265625
1803,0.01,155000,64083.66796875
1807,0.0,155000,60086.5234375
1807,0.5,155000,34463.359375
1807,0.1,155000,55964.45703125
1807,0.9,155000,6230.08837890625
1807,0.01,155000,59869.28515625
1817,0.0,155000,40211.05859375
1817,0.5,155000,20824.0703125
1817,0.1,155000,36670.62890625
1817,0.9,155000,4077.544677734375
1817,0.01,155000,40032.90625
1819,0.0,155000,84581.359375
1819,0.5,155000,45778.640625
1819,0.1,155000,79978.0390625
1819,0.9,155000,8894.884765625
1819,0.01,155000,84158.015625
1821,0.0,155000,56144.4375
1821,0.5,155000,29806.140625
1821,0.1,155000,51464.44921875
1821,0.9,155000,5708.18603515625
1821,0.01,155000,55643.95703125
1829,0.0,155000,38944.015625
1829,0.5,155000,20425.701171875
1829,0.1,155000,36006.40234375
1829,0.9,155000,4003.860595703125
1829,0.01,155000,38689.43359375
1835,0.0,155000,84645.71875
1835,0.5,155000,42829.7890625
1835,0.1,155000,77830.5546875
1835,0.9,155000,8628.5263671875
1835,0.01,155000,84100.71875
1837,0.0,155000,46400.37890625
1837,0.5,155000,23125.892578125
1837,0.1,155000,41731.78125
1837,0.9,155000,4640.6826171875
1837,0.01,155000,46009.81640625
1839,0.0,155000,63430.2734375
1839,0.5,155000,32862.01171875
1839,0.1,155000,57555.44140625
1839,0.9,155000,6383.40673828125
1839,0.01,155000,62921.87890625
1841,0.0,155000,51685.01171875
1841,0.5,155000,25903.853515625
1841,0.1,155000,46772.53125
1841,0.9,155000,5191.56884765625
1841,0.01,155000,51320.3203125
1843,0.0,155000,70331.203125
1843,0.5,155000,35262.90234375
1843,0.1,155000,63922.94140625
1843,0.9,155000,7087.2177734375
1843,0.01,155000,70369.109375
1851,0.0,155000,73037.5625
1851,0.5,155000,37709.83203125
1851,0.1,155000,66516.8515625
1851,0.9,155000,7389.1455078125
1851,0.01,155000,72452.1328125
1853,0.0,155000,84142.40625
1853,0.5,155000,45839.9296875
1853,0.1,155000,79074.78125
1853,0.9,155000,8762.177734375
1853,0.01,155000,83826.6171875
1857,0.0,155000,60423.55078125
1857,0.5,155000,31385.98046875
1857,0.1,155000,55339.7734375
1857,0.9,155000,6153.9521484375
1857,0.01,155000,59885.1796875
1865,0.0,155000,73229.59375
1865,0.5,155000,36329.13671875
1865,0.1,155000,66081.5
1865,0.9,155000,7359.55908203125
1865,0.01,155000,72530.90625
1883,0.0,155000,81033.6953125
1883,0.5,155000,39443.328125
1883,0.1,155000,71682.125
1883,0.9,155000,7955.13330078125
1883,0.01,155000,80253.40625
1891,0.0,155000,47928.0859375
1891,0.5,155000,23873.41015625
1891,0.1,155000,43923.9296875
1891,0.9,155000,4895.3486328125
1891,0.01,155000,47794.0546875
1893,0.0,155000,61946.34375
1893,0.5,155000,31873.6640625
1893,0.1,155000,56354.0390625
1893,0.9,155000,6245.54638671875
1893,0.01,155000,61479.93359375
1895,0.0,155000,81329.203125
1895,0.5,155000,43943.75
1895,0.1,155000,75406.1640625
1895,0.9,155000,8350.9853515625
1895,0.01,155000,80785.0859375
1897,0.0,155000,44593.68359375
1897,0.5,155000,22093.0078125
1897,0.1,155000,41436.0546875
1897,0.9,155000,4600.17138671875
1897,0.01,155000,44269.5625
1903,0.0,155000,71278.1328125
1903,0.5,155000,35763.2734375
1903,0.1,155000,64940.125
1903,0.9,155000,7207.0341796875
1903,0.01,155000,70780.59375
1909,0.0,155000,39501.47265625
1909,0.5,155000,20447.998046875
1909,0.1,155000,35814.08203125
1909,0.9,155000,3985.538330078125
1909,0.01,155000,39177.1796875
1915,0.0,155000,87123.578125
1915,0.5,155000,46246.7421875
1915,0.1,155000,81292.0
1915,0.9,155000,9002.43359375
1915,0.01,155000,86603.890625
1919,0.0,155000,56583.02734375
1919,0.5,155000,30545.154296875
1919,0.1,155000,52098.96484375
1919,0.9,155000,5793.2783203125
1919,0.01,155000,56385.39453125
1921,0.0,155000,67924.7421875
1921,0.5,155000,35260.12890625
1921,0.1,155000,62385.53515625
1921,0.9,155000,6931.51123046875
1921,0.01,155000,67167.1484375
1923,0.0,155000,66513.9921875
1923,0.5,155000,34253.5078125
1923,0.1,155000,61666.33984375
1923,0.9,155000,6848.87255859375
1923,0.01,155000,66370.546875
1927,0.0,155000,69598.953125
1927,0.5,155000,35924.0546875
1927,0.1,155000,63498.98828125
1927,0.9,155000,7061.84765625
1927,0.01,155000,69282.1328125
1929,0.0,155000,60351.4296875
1929,0.5,155000,31628.359375
1929,0.1,155000,55122.77734375
1929,0.9,155000,6128.21337890625
1929,0.01,155000,59875.18359375
1937,0.0,155000,67240.515625
1937,0.5,155000,32887.92578125
1937,0.1,155000,59646.29296875
1937,0.9,155000,6647.56689453125
1937,0.01,155000,66425.765625
1939,0.0,155000,58440.25390625
1939,0.5,155000,31286.68359375
1939,0.1,155000,53885.22265625
1939,0.9,155000,5993.9052734375
1939,0.01,155000,58059.1171875
1941,0.0,155000,73676.3828125
1941,0.5,155000,37226.3984375
1941,0.1,155000,66647.5546875
1941,0.9,155000,7398.0576171875
1941,0.01,155000,73038.0078125
1943,0.0,155000,62351.84375
1943,0.5,155000,31181.716796875
1943,0.1,155000,57947.94921875
1943,0.9,155000,6416.08837890625
1943,0.01,155000,62128.23046875
1945,0.0,155000,58319.1015625
1945,0.5,155000,32090.7265625
1945,0.1,155000,54423.5625
1945,0.9,155000,6061.6826171875
1945,0.01,155000,57922.5859375
1957,0.0,155000,36694.6015625
1957,0.5,155000,17468.720703125
1957,0.1,155000,33562.83203125
1957,0.9,155000,3738.459716796875
1957,0.01,155000,36538.15234375
1959,0.0,155000,96432.859375
1959,0.5,155000,48388.1953125
1959,0.1,155000,87041.015625
1959,0.9,155000,9682.01953125
1959,0.01,155000,95571.265625
1961,0.0,155000,58602.83203125
1961,0.5,155000,30831.24609375
1961,0.1,155000,53339.46875
1961,0.9,155000,5912.95751953125
1961,0.01,155000,58286.1015625
1963,0.0,155000,56464.33984375
1963,0.5,155000,26965.166015625
1963,0.1,155000,53101.08984375
1963,0.9,155000,5899.8818359375
1963,0.01,155000,56257.4609375
1967,0.0,155000,65614.078125
1967,0.5,155000,32541.9609375
1967,0.1,155000,58144.734375
1967,0.9,155000,6474.88037109375
1967,0.01,155000,64909.5625
1969,0.0,155000,38666.953125
1969,0.5,155000,19530.478515625
1969,0.1,155000,35167.265625
1969,0.9,155000,3908.12890625
1969,0.01,155000,38293.921875
1977,0.0,155000,49899.42578125
1977,0.5,155000,27284.802734375
1977,0.1,155000,46386.61328125
1977,0.9,155000,5159.4287109375
1977,0.01,155000,49653.0
1981,0.0,155000,40225.26953125
1981,0.5,155000,21990.154296875
1981,0.1,155000,37222.5078125
1981,0.9,155000,4127.75732421875
1981,0.01,155000,39927.4921875
1983,0.0,155000,67677.8671875
1983,0.5,155000,35115.46875
1983,0.1,155000,61741.00390625
1983,0.9,155000,6841.61962890625
1983,0.01,155000,67120.203125
1985,0.0,155000,65692.1484375
1985,0.5,155000,34242.00390625
1985,0.1,155000,60887.953125
1985,0.9,155000,6783.84765625
1985,0.01,155000,65031.84765625
1991,0.0,155000,49830.578125
1991,0.5,155000,25121.931640625
1991,0.1,155000,44673.23828125
1991,0.9,155000,4961.642578125
1991,0.01,155000,49335.54296875
2005,0.0,155000,75899.28125
2005,0.5,155000,39107.53515625
2005,0.1,155000,68783.9609375
2005,0.9,155000,7662.28466796875
2005,0.01,155000,75430.21875
2019,0.0,155000,60676.81640625
2019,0.5,155000,30350.24609375
2019,0.1,155000,54717.53125
2019,0.9,155000,6076.939453125
2019,0.01,155000,60148.5546875
2021,0.0,155000,40803.16015625
2021,0.5,155000,20519.751953125
2021,0.1,155000,36459.41015625
2021,0.9,155000,4048.608154296875
2021,0.01,155000,40536.375
2031,0.0,155000,64835.65625
2031,0.5,155000,34214.89453125
2031,0.1,155000,59544.578125
2031,0.9,155000,6609.1064453125
2031,0.01,155000,64339.328125
2033,0.0,155000,38814.10546875
2033,0.5,155000,18399.87109375
2033,0.1,155000,35708.46484375
2033,0.9,155000,3958.10888671875
2033,0.01,155000,38555.10546875
2041,0.0,155000,57405.109375
2041,0.5,155000,27400.798828125
2041,0.1,155000,52135.2734375
2041,0.9,155000,5796.806640625
2041,0.01,155000,57081.41796875
2045,0.0,155000,73308.609375
2045,0.5,155000,38421.27734375
2045,0.1,155000,67010.5703125
2045,0.9,155000,7472.720703125
2045,0.01,155000,72754.125
2047,0.0,155000,73316.6875
2047,0.5,155000,37779.82421875
2047,0.1,155000,67577.546875
2047,0.9,155000,7535.14697265625
2047,0.01,155000,73050.75
2049,0.0,155000,47346.96484375
2049,0.5,155000,25821.908203125
2049,0.1,155000,43905.41796875
2049,0.9,155000,4880.84375
2049,0.01,155000,47052.83984375
2051,0.0,155000,65106.13671875
2051,0.5,155000,33176.56640625
2051,0.1,155000,59608.82421875
2051,0.9,155000,6620.052734375
2051,0.01,155000,64639.08203125
2059,0.0,155000,61603.7890625
2059,0.5,155000,33893.0078125
2059,0.1,155000,57107.41015625
2059,0.9,155000,6367.12158203125
2059,0.01,155000,61450.08203125
2071,0.0,155000,54209.86328125
2071,0.5,155000,27504.201171875
2071,0.1,155000,48481.7109375
2071,0.9,155000,5384.8759765625
2071,0.01,155000,53881.02734375
2073,0.0,155000,60060.546875
2073,0.5,155000,31455.69921875
2073,0.1,155000,54846.61328125
2073,0.9,155000,6084.765625
2073,0.01,155000,59650.76953125
2077,0.0,155000,34821.8671875
2077,0.5,155000,18674.685546875
2077,0.1,155000,32384.548828125
2077,0.9,155000,3609.017333984375
2077,0.01,155000,34617.92578125
2095,0.0,155000,71256.0078125
2095,0.5,155000,40813.6484375
2095,0.1,155000,68055.296875
2095,0.9,155000,7531.0751953125
2095,0.01,155000,71026.921875
2101,0.0,155000,40677.99609375
2101,0.5,155000,21214.65234375
2101,0.1,155000,37535.21484375
2101,0.9,155000,4171.18701171875
2101,0.01,155000,40401.1640625
2103,0.0,155000,78276.2890625
2103,0.5,155000,39250.28125
2103,0.1,155000,70821.921875
2103,0.9,155000,7851.17529296875
2103,0.01,155000,77652.5859375
2105,0.0,155000,68045.0546875
2105,0.5,155000,36930.34375
2105,0.1,155000,62764.95703125
2105,0.9,155000,6981.54052734375
2105,0.01,155000,67473.71875
2117,0.0,155000,66686.4453125
2117,0.5,155000,32551.400390625
2117,0.1,155000,60083.4609375
2117,0.9,155000,6687.80615234375
2117,0.01,155000,66304.28125
2119,0.0,155000,65685.9765625
2119,0.5,155000,36402.6796875
2119,0.1,155000,61883.6953125
2119,0.9,155000,6871.47509765625
2119,0.01,155000,65538.140625
2123,0.0,155000,62798.7421875
2123,0.5,155000,32288.189453125
2123,0.1,155000,58183.14453125
2123,0.9,155000,6451.9091796875
2123,0.01,155000,62491.4765625
2127,0.0,155000,75030.3671875
2127,0.5,155000,38270.05859375
2127,0.1,155000,68233.0078125
2127,0.9,155000,7599.837890625
2127,0.01,155000,74328.4375
2147,0.0,155000,71528.7734375
2147,0.5,155000,35286.37890625
2147,0.1,155000,64880.96484375
2147,0.9,155000,7234.4755859375
2147,0.01,155000,71218.65625
2149,0.0,155000,38890.90625
2149,0.5,155000,20394.7578125
2149,0.1,155000,36635.08203125
2149,0.9,155000,4072.533203125
2149,0.01,155000,38732.11328125
2155,0.0,155000,85222.84375
2155,0.5,155000,45728.41796875
2155,0.1,155000,79706.7421875
2155,0.9,155000,8837.56640625
2155,0.01,155000,84575.3046875
2157,0.0,155000,77279.6484375
2157,0.5,155000,38387.9296875
2157,0.1,155000,69504.375
2157,0.9,155000,7729.74609375
